Question,label
"This question has two parts. 
Part A 
Four points are shown on this coordinate plane. 
y2019_grade6_q18_img_1.png 
Which ordered pair represents the location of point A on the coordinate plane? 
 A $$ \left( −6, −4 \right) $$ 
 B $$ \left( −4, 6 \right) $$ 
 C $$ \left( 4, 6 \right) $$ 
 D $$ \left( 6, −4 \right) $$ 

Part B 
Point E is represented by the ordered pair $$ \left( −8, 5 \right) $$. A student will reflect the point over the x-axis. 
Which ordered pair will represent point E after it has been reflected over the x-axis? 
 A $$ \left( −8, −5 \right) $$ 
 B $$ \left( −5, −8 \right) $$ 
 C $$ \left( 5, −8 \right) $$ 
 D $$ \left( 8, −5 \right) $$ 

",3
"This question has four parts. 
These circle graphs represent the number of sixth-grade and seventh-grade students on academic teams at two middle schools. 
South
Middle School Students
on Academic Teams y2018_grade6_q12_img_1.png 
Jefferson
Middle School Students
on Academic Teams y2018_grade6_q12_img_2.png 
Part A 
Based on the data in the circle graph for South Middle School, what percent of students on academic teams are sixth-grade students? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Based on the data in the circle graph for South Middle School, what is the total number of sixth-grade students on academic teams? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
Based on the data in both circle graphs, which school has a greater number of sixth-grade students on academic teams? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part D 
This circle graph represents the number of male and female seventh-grade students on academic teams at Jefferson Middle School. 
Jefferson Middle School
Seventh-Grade Students
on Academic Teams y2018_grade6_q12_img_3.png 
Based on the data in the circle graph, what is the total number of seventh-grade female students on academic teams at Jefferson Middle School? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",3
"The model below can be used to find the product of $$\frac{2}{3} \times \frac{1}{4}$$. 
y2015_grade5_q16_img_1.png 
What is the product of $$\frac{2}{3} \times \frac{1}{4}$$? 
 A $$\frac{2}{9}$$ 
 B $$\frac{3}{9}$$ 
 C $$\frac{2}{12}$$ 
 D $$\frac{9}{12}$$ 

",2
"Which pairs of models show a correct comparison of \frac{3}{5} and \frac{2}{3}? 
Select the two correct answers. 
 A y2019_grade4_q7_img_1.png 
 B y2019_grade4_q7_img_2.png 
 C y2019_grade4_q7_img_3.png 
 D y2019_grade4_q7_img_4.png 
 E y2019_grade4_q7_img_5.png 
 F y2019_grade4_q7_img_16.png 

",1
"This table lists the amount of money, in dollars, collected from movie ticket sales for 5 different showtimes. 
Movie Ticket Sales y2023_grade6_q19_img_1.png 
Based on the table, what is the mean amount of money, in dollars, collected per showtime? 
 A $440 
 B $995 
 C $1050 
 D $1092 

",3
"Which of these equations are true? 
Select the three correct answers. 
 A $$ 5 \times 80 = 40 $$ 
 B $$ 5 \times 80 = 400 $$ 
 C $$ 3 \times 20 = 60 $$ 
 D $$ 3 \times 20 = 600 $$ 
 E $$ 90 \times 6 = 480 $$ 
 F $$ 90 \times 6 = 540 $$ 

",0
"There are 43 students and 1720 apples. Each student has 9 Skittles. If the apples are divided equally among the students,how many does each student get?",2
"Which of the following statements are correct? 
Select the two correct answers. 
 A The value of the 3 in 4,358 is ten times the value of the 3 in 6,932. 
 B The value of the 3 in 4,358 is one-tenth the value of the 3 in 6,932. 
 C The value of the 3 in 4,358 is one-hundredth the value of the 3 in 6,932. 
 D The value of the 3 in 1,783 is ten times the value of the 3 in 6,932. 
 E The value of the 3 in 1,783 is one-tenth the value of the 3 in 6,932. 
 F The value of the 3 in 1,783 is one-hundredth the value of the 3 in 6,932. 

",2
"This question has three parts. 
Sergio and Tameka want to find the solution to this equation. 
$$ 6 × 15 = \boxed{?} $$ 
Part A 
Which of the following expressions can Sergio use to help him find the solution to the equation? 
 A $$ \left( 2 + 15 \right) + \left( 4 + 15 \right) $$ 
 B $$ \left( 6 \times 5 \right) + \left(6 \times 10 \right) $$ 
 C $$ \left( 6 \times 5 \left) + \right( 6 \times 7 \left) $$ 
 D $$ \left( 6 \times 6 \right) + \left( 6 \times 7 \right) $$ 

Part B 
What number belongs in the $$ \boxed{?} $$ to make this equation true? 
$$ 6 \times 15 = \boxed{?} $$ 
Enter your answer in the space provided. 
Part C 
Tameka says she can use this expression to solve the same equation. 
$$ \left( 6 \times 7 \right) + \left( 6 \times 8 \right) $$ 
Is Tameka correct? Explain how you know whether she can use her expression to solve the same equation or not. 
Enter your answer and your explanation in the space provided. 
",0
"Kevin has 54 toy cars. He put all of them into rows of 6 cars each. 
How many rows of toy cars does Kevin have? 
 A 6 
 B 7 
 C 8 
 D 9 

",0
"A market sells beans in bags. Each bag has $4 \frac{3}{4} $$ pound of beans. How many pounds of beans are in 8 bags altogether? 
 A $$ 2 \frac{3}{4} $$ 
 B 6 
 C $$ 8 \frac{3}{4} $$ 
 D 15 

",1
"Which of the following expressions has a product that contains 6 zeros? 
 A $$6 \times 10^{4}$$ 
 B $$8.3 \times 10^{5}$$ 
 C $$2.4 \times 10^{6}$$ 
 D $$41 \times 10^{6}$$ 

",2
"Olivia’s height is 1.34 meters. What is Olivia’s height in centimeters? 
 A 0.0134 centimeter 
 B 0.134 centimeter 
 C 13.4 centimeters 
 D 134.0 centimeters 

",1
"Which of the following rectangles is shown with all of its lines of symmetry? 
 A y2017_grade4_q3_img_1.png 
 B y2017_grade4_q3_img_2.png 
 C y2017_grade4_q3_img_3.png 
 D y2017_grade4_q3_img_4.png 

",1
"Claire wrote a number that is greater than zero on her paper. When Claire’s number is multiplied by any whole number, the last digit of the product is always 0. 
In the Answer Box below, write a number that could be Claire’s number. 
Answer Box y2016_grade3_q12_img_1.png 
",0
James writes a 3-page letter to 2 different friends twice a week.  How many pages does he write a year?,1
"A group of 5 campers used a total of 12 gallons of water on a camping trip. Each camper used the same amount of water. 
How many gallons of water did each camper use? 
 A $$\frac{1}{12}$$ 
 B $$\frac{5}{12}$$ 
 C $$2\frac{2}{5}$$ 
 D $$2\frac{1}{2}$$ 

",2
"What is the value of the expression below when $$n = 6$$? 
$$2n + 3n$$ 
 A 12 
 B 18 
 C 30 
 D 62 

",3
"Which of the following shows a list of absolute value expressions ordered from least to greatest value? 
 A $$ \left│ 1 \right│ $$, $$ \left│ \frac{5}{4} \right│ $$, $$ \left│ −2 \right│ $$, $$ \left│ −4 \right│ $$ 
 B $$ \left│ 1 \right│ $$, $$ \left│ \frac{5}{4} \right│ $$, $$ \left│ −4 \right│ $$, $$ \left│ −2 \right│ $$ 
 C $$ \left│ −4 \right│ $$, $$ \left│ −2 \right│ $$, $$ \left│ 1 \right│ $$, $$ \left│ \frac{5}{4} \right│ $$ 
 D $$ \left│ −4 \right│ $$, $$ \left│ −2 \right│ $$, $$ \left│ \frac{5}{4} \right│ $$, $$ \left│ 1 \right│ $$ 

",3
"Carl sold cookies and pies at a bake sale to earn money. 
 2_1 A bag of cookies sells for $3. 
 2_2 A pie sells for $8. 

a. {'element_type': 'number+text', 'element_value': 'Carl sold 4 bags of cookies and 2 pies during the first hour of the bake sale. What is the total amount of money, in dollars, Carl earned during the first hour of the bake sale? Show or explain how you got your answer.'} 
b. {'element_type': 'number+text', 'element_value': 'Ms. O’Hara bought 2 bags of cookies and 1 pie from Carl. She paid with a $20 bill. What is the total amount of change, in dollars, Ms. O’Hara should receive? Show or explain how you got your answer.'} 
Vanessa sold cakes at the same bake sale. 
c. {'element_type': 'number+text', 'element_value': 'Mr. Stanley bought 1 bag of cookies and 2 pies from Carl. Mr. Stanley also spent $11 to buy a cake from Vanessa at the bake sale. Write an equation to show m, the total amount of money, in dollars, Mr. Stanley spent at the bake sale.'} 
d. {'element_type': 'text-plain', 'element_value': 'Solve the equation you wrote in part (c) to find the total amount of money, in dollars, Mr. Stanley spent at the bake sale. Show your work.'} 
",1
"Vegetables were planted in $$ \frac{1}{2} $$ of a garden. The section of the garden where vegetables were planted was divided into 3 equal parts: one for carrots, one for lettuce, and one for tomatoes. 
Which of the following models is shaded to represent the fraction of the garden where carrots were planted? 
y2018_grade5_q11_img_1.png 
 A y2018_grade5_q11_img_2.png 
 B y2018_grade5_q11_img_3.png 
 C y2018_grade5_q11_img_4.png 
 D y2018_grade5_q11_img_5.png 

",2
"Mark has a garden with flowers. He planted plants of three different colors in it. Ten of them are yellow, and there are 80% more of those in purple. There are only 25% as many green flowers as there are yellow and purple flowers. How many flowers does Mark have in his garden?",3
"Consider this inequality. 
$$ 5c > 10 $$ 
Which of the following is a solution to the inequality? 
 A 0 
 B 1 
 C 2 
 D 3 

",3
"There are 48 students in a library. The students are working in groups. Each group has 6 students. 
Which equation can be used to find n, the number of groups of students working in the library? 
 A $$ 48 \div 6 = n $$ 
 B $$ n \div 6 = 48 $$ 
 C $$ 48 \times 6 = n $$ 
 D $$ n \times 48 = 6 $$ 

",0
"The diagram below shows some model airplanes and some model ships. 
y2016_grade6_q1_img_1.png 
What is the ratio of the number of model airplanes to the number of model ships? 
 A 8 : 3 
 B 5 : 3 
 C 3 : 8 
 D 3 : 5 

",3
"Ethan’s car can travel 30 miles per gallon of gasoline. Gasoline costs $4 per gallon, including tax. Ethan drove his car 180 miles on a trip. 
What was the total cost, in dollars, of the gasoline that the car used for Ethan’s trip? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"This dot plot shows the amounts of time, in hours, it took a student to complete ten different puzzles last week. 
Completed Puzzles y2023_grade4_q8_img_1.png 
The three puzzles that took the greatest amount of time were completed by the student on Saturday. 
What was the total amount of time, in hours, it took the student to complete the three puzzles on Saturday? 
 A $$ 2 \frac{1}{2} $$ hours 
 B 2 hours 
 C $$ \frac{3}{4} $$ hours 
 D $$ \frac{1}{4} $$ hours 

",1
"This question has three parts. 
Ben walked a distance of 1.2 kilometers. Alice walked a distance of 0.85 kilometer. Walter walked a distance of 50 meters. 
Part A 
What is the distance, in meters, that Ben walked? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
How many more meters did Ben walk than Alice walked? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
What is the total distance, in kilometers, that Ben, Alice, and Walter walked? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",2
"Points J, K, and L are located on a coordinate plane, as shown. 
y2019_grade5_q1_img_1.png 
A student will add point M on the grid so that points J, K, L, and M are the vertices of a rectangle. What will be the coordinates of point M? 
 A $$ \left( 2, 6 \right) $$ 
 B $$ \left( 5, 2 \right) $$ 
 C $$ \left( 5, 6 \right) $$ 
 D $$ \left( 6, 5 \right) $$ 

",2
"On Saturday, a gymnast walked a distance of x miles. On Sunday, the gymnast walked half the distance that he walked on Saturday. 
Which expression represents the total number of miles the gymnast walked on Saturday and Sunday? 
 A $$ x - \frac{x}{2} $$ 
 B $$ x + \frac{x}{2} $$ 
 C $$ \frac{x-x}{2} $$ 
 D $$ \frac{x+x}{2} $$ 

",3
"This question has three parts. 
Kevin is cutting oranges and apples into smaller pieces. 
Part A 
Kevin cuts each orange into fourths. He has already cut 12 fourths. 
How many oranges has Kevin cut so far? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Altogether, Kevin will have cut 8 oranges into fourths. 
How many fourths will Kevin have cut in all? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
Kevin has 8 apples. He will cut each apple into sixths. 
Will Kevin have more orange pieces or apple pieces? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",0
"Nathan is using the area model below to solve a problem. 
y2016_grade4_q8_img_1.png 
Which problem is represented by the whole area model? 
 A $$12 \times 6 = \square$$ 
 B $$16 \times 13 = \square$$ 
 C $$20 \times 9 = \square$$ 
 D $$60 \times 90 = \square$$ 

",1
"What is the value of this expression when $$ n = 5 $$ ? 
$$ \frac{45}{n} + 10 $$ 
 A 9 
 B 11 
 C 15 
 D 19 

",3
"Use your MCAS ruler to answer question 13. 
A rectangle is shown below. 
y2016_grade3_q13_img_1.png 
a. {'element_type': 'text-plain', 'element_value': 'Draw line segments on the rectangle to divide the rectangle into 8 equal parts.'} 
b. {'element_type': 'text-plain', 'element_value': 'What fraction of the area of the whole rectangle is the area of each part?'} 
",0
"At a carnival, only people taller than 48 inches are allowed to ride the roller coaster. 
Which of the following inequalities best describes all the possible heights, h, in inches, of people who are allowed to ride the roller coaster? 
 A $$ h > 49 $$ 
 B $$ h < 49 $$ 
 C $$ h > 48 $$ 
 D $$ h < 48 $$ 

",3
"A zookeeper counted the birds at a zoo. He recorded the following number of birds for each type of bird: 
 2_1 21 flamingos 
 2_2 24 penguins 
 2_3 6 storks 

Which relationship between the different types of birds at the zoo can be represented by the ratio $$ 7:8 $$? 
 A flamingos to storks 
 B flamingos to penguins 
 C storks to all birds at the zoo 
 D penguins to all birds at the zoo 

",3
"Which of the following shapes has more than one line of symmetry? 
 A y2023_grade4_q3_img_1.png 
 B y2023_grade4_q3_img_2.png 
 C y2023_grade4_q3_img_3.png 
 D y2023_grade4_q3_img_4.png 

",1
"Use your MCAS ruler to answer question 3. 
In your Student Answer Booklet, draw two lines that are perpendicular. 
",1
"A museum receives an average of 488 visitors per day. The museum is open every day. 
A. {'element_type': 'text-plain', 'element_value': 'Estimate the number of visitors the museum receives during a month. Show or explain how you got your answer.'} 
B. {'element_type': 'text-plain', 'element_value': 'Use your answer to Part A to write an expression that can be used to predict the total number of visitors the museum would receive in m months.'} 
C. {'element_type': 'number+text', 'element_value': 'Use your answer to Part B to predict the total number of visitors the museum would receive in 12 months. Show or explain how you got your answer.'} 
",2
"A number pattern is shown. 
7, 13, 19, 25, 31, 37, $$ \underline{ \space ? \space } $$ 
If the pattern continues, what is the next number in the pattern? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade3_q2_img_1.png 
",0
"Which of the following expressions is equivalent to 1,000,000,000? 
 A $$ 10^{11} $$ 
 B $$ 10^{10} $$ 
 C $$ 10^{9} $$ 
 D $$ 10^{8} $$ 

",2
"The heights, in inches, of eight students are shown in this list. 
$$ 48 \frac{1}{2} $$, $$ 50 \frac{1}{2} $$, 49, $$ 50 \frac{1}{2} $$, 50, $$ 48 \frac{1}{2} $$, $$ 49 \frac{1}{2} $$, 50 
Which line plot shows the heights, in inches, of all the students? 
 A Student Heights y2022_grade3_q3_img_1.png 
 B Student Heights y2022_grade3_q3_img_2.png 
 C Student Heights y2022_grade3_q3_img_3.png 
 D Student Heights y2022_grade3_q3_img_4.png 

",0
"Ella collected 5 times as many bugs as Mari. Mari collected 15 bugs. 
What was the total number of bugs Ella collected? 
 A 75 
 B 55 
 C 20 
 D 3 

",1
"Find the quotient. 
$$ 1.33 \div 7 $$ 
 A 19 
 B 1.9 
 C 0.19 
 D 0.019 

",2
"Phil spent $$ \frac{2}{5} $$ of an hour riding his bicycle and $$ \frac{1}{3} $$ of an hour practicing the piano. What is the total amount of time, in hours, Phil spent riding his bicycle and practicing the piano? 
 A $$ \frac{3}{8} $$ 
 B $$ \frac{3}{15} $$ 
 C $$ \frac{8}{15} $$ 
 D $$ \frac{11}{15} $$ 

",2
"A right triangle and its dimensions are shown in the diagram below. 
y2015_grade6_q5_img_1.png 
What is the area, in square meters, of the triangle? 
",3
"Which equation is true? 
 A $$30,000 \div 10 = 300,000$$ 
 B $$30,000 \div 100 = 300,000$$ 
 C $$300,000 \div 10 = 30,000$$ 
 D $$300,000 \div 100 = 30,000$$ 

",1
"Ms. Nelson needs $$5\frac{1}{2}$$ yards of fabric to make 2 identical dresses. How much fabric is needed to make each dress? 
 A $$2\frac{3}{4}$$ yards 
 B $$2\frac{7}{8}$$ yards 
 C 3 yards 
 D 11 yards 

",3
"This question has two parts. 
Mr. Shapiro divides 3 cups of raisins into equal servings of $$ \frac{1}{4} $$ cup each. 
Part A 
Which equation can be used to determine r, the number of $$ \frac{1}{4} $$ -cup servings Mr. Shapiro makes? 
 A $$ r = 3 \div \frac{1}{4} $$ 
 B $$ r = \frac{1}{4} \div 3 $$ 
 C $$ 3 = r \div \frac{1}{4} $$ 
 D $$ \frac{1}{4} = r \div 3 $$ 

Part B 
Mr. Shapiro divides one of the $$ \frac{1}{4} $$ -cup servings of raisins into 2 smaller servings of equal size. 
What is the total amount of raisins, in cups, in each smaller serving? 
 A $$ \frac{1}{2} $$ 
 B $$ \frac{1}{5} $$ 
 C $$ \frac{1}{6} $$ 
 D $$ \frac{1}{8} $$ 

",2
"Alonzo and Mindy are buying pretzels to share with their class. They will put all the pretzels into bags. 
 2_1 Alonzo buys 8 pretzels. 
 2_2 Mindy buys 3 times as many pretzels as Alonzo. 
 2_3 Each bag will hold up to 5 pretzels. 

Alonzo and Mindy want to know the least number of bags they need to hold all the pretzels. 
Which of these statements are true? 
Select the two correct answers. 
 A Alonzo and Mindy have a total of 24 pretzels. 
 B Alonzo and Mindy have a total of 32 pretzels. 
 C Alonzo and Mindy need 5 bags to hold all the pretzels. 
 D Alonzo and Mindy need 6 bags to hold all the pretzels. 
 E Alonzo and Mindy need 7 bags to hold all the pretzels. 

",1
"Lily wrote the expression shown in the box below. 
$$6x - 3$$ 
a. {'element_type': 'text-plain', 'element_value': 'What is the coefficient of the variable in Lily’s expression?'} 
b. {'element_type': 'text+math_expression', 'element_value': 'What is the value of Lily’s expression when $$x = 5$$? Show or explain how you got your answer.'} 
Pedro wrote an expression that is equivalent to the statement shown in the box below. 
8 more than the difference of $$2x$$ and 1 
c. {'element_type': 'text-plain', 'element_value': 'What could be the expression that Pedro wrote?'} 
d. {'element_type': 'text+math_expression', 'element_value': 'What is the difference of the value of Lily’s expression when $$x = 5$$ and the value of Pedro’s expression when $$x = 5$$? Show or explain how you got your answer.'} 
",3
"Ms. Hanson poured water into a jug, as shown below. 
y2016_grade3_q1_img_1.png 
Which of these is closest to the amount of water in the jug? 
 A 2 liters 
 B $$2\frac{1}{2}$$ liters 
 C 3 liters 
 D $$3\frac{1}{2}$$ liters 

",0
"Kendall drew a $$ 100^{\circ} $$ angle from the center of a circle, as shown below. 
y2016_grade4_q9_img_1.png 
What fraction of the circle does Kendall’s angle turn through? 
 A $$\frac{100}{360}$$ 
 B $$\frac{100}{260}$$ 
 C $$\frac{100}{180}$$ 
 D $$\frac{100}{90}$$ 

",1
"Wendy plotted points J and K on a coordinate plane, as shown. 
y2018_grade6_q18_img_1.png 
Wendy will plot point L so that when connected, points J, K, and L will form a right triangle. Which of the following could be the location of point L? 
 A $$ \left( −7, 1 \right) $$ 
 B $$ \left( −1, 7 \right) $$ 
 C $$ \left( 2, 4 \right) $$ 
 D $$ \left( 4, 2 \right) $$ 

",3
"A factory worker packed 1,576 cans of corn into boxes. The worker put 8 cans of corn into each box. 
What is the total number of boxes the worker packed? 
 A 160 
 B 176 
 C 192 
 D 197 

",2
"The ratio of mass to volume for a type of metal is 27 grams to 10 cubic centimeters. A sample of the metal has a mass of 81 grams. 
What is the volume, in cubic centimeters, of the sample of metal? 
 A 30 
 B 64 
 C 118 
 D 810 

",3
"A coach used this equation to solve a problem. 
$$ 36 \div 9 = p $$ 
Which of these could be the problem the coach solved? 
 A There were 36 players on each team. There were 9 teams. What was the total number of players on all the teams? 
 B There were 36 players on a team. Then, 9 players left the team. What is the total number of players on the team now? 
 C There were 36 players on a team. Then, 9 players joined the team. What is the total number of players on the team now? 
 D There were 36 players on a team. The players were split equally into 9 groups. What was the total number of players in each group? 

",0
"The distances, in miles, that seven students live from school are shown. 
$$ 1 \frac{1}{8}, 1 \frac{1}{8}, \frac{3}{4}, \frac{7}{8}, \frac{3}{4}, \frac{1}{8}, \frac{3}{8} $$ 
Which of the following line plots shows the distances the seven students live from school? 
 A Distances from School y2019_grade5_q15_img_1.png 
 B Distances from School y2019_grade5_q15_img_2.png 
 C Distances from School y2019_grade5_q15_img_3.png 
 D Distances from School y2019_grade5_q15_img_4.png 

",2
"This question has four parts. Be sure to label each part of your response. 
There is a garden, a patio, and a flower bed in the backyard of a house. The garden, the patio, and the flower bed are each in the shape of a rectangle. 
A. [{'element_id': 'A_1', 'element_type': 'number+text', 'element_value': 'The garden has a length of 4 feet and a width of 8 feet, as shown in this diagram.'}, {'element_id': 'A_2', 'element_type': 'image-2d_geometry', 'image_filename': 'y2022_grade4_q8_img_1.png'}, {'element_id': 'A_3', 'element_type': 'text-plain', 'element_value': 'What is the area, in square feet, of the garden?'}] 
B. [{'element_id': 'B_1', 'element_type': 'number+text', 'element_value': 'The patio has a length of 5 feet and an area of 35 square feet.'}, {'element_id': 'B_2', 'element_type': 'text-plain', 'element_value': 'What is the width, in feet, of the patio? Show or explain how you got your answer.'}] 
C. [{'element_id': 'C_1', 'element_type': 'text-plain', 'element_value': 'The owner of the house thinks the garden and the patio have the same perimeter.'}, {'element_id': 'C_2', 'element_type': 'text-plain', 'element_value': 'Is the owner correct? Explain your reasoning.'}] 
D. [{'element_id': 'D_1', 'element_type': 'text-plain', 'element_value': 'The area of the flower bed is less than the area of the garden. The perimeter of the flower bed is equal to the perimeter of the patio.'}, {'element_id': 'D_2', 'element_type': 'text-plain', 'element_value': 'What could be the length and the width of the flower bed? Explain how you know your answer is correct.'}] 
",1
"A case of soda has 12 cans. Each can holds 360 milliliters of soda. What is the total number of liters of soda in the case? 
 A 3.00 liters 
 B 4.32 liters 
 C 30.0 liters 
 D 43.2 liters 

",2
"Carolina is twice as old as her brother Diego will be in 3 years. Diego is 4 years old now. The expression below shows how to find Carolina’s age, in years. 
$$2 \times \left( 4 + 3\right)$$ 
a. {'element_type': 'text-plain', 'element_value': 'What is Carolina’s age, in years? Show or explain how you got your answer.'} 
Carolina’s sister, Marisol, is three times as old as Diego was 2 years ago. 
b. {'element_type': 'text-plain', 'element_value': 'Write an expression using numbers and operations to represent Marisol’s age, in years.'} 
c. {'element_type': 'text-plain', 'element_value': 'What is Marisol’s age, in years? Show or explain how you got your answer.'} 
The expression below represents the difference, in years, between the ages of Carolina’s father and her mother. 
$$\left(15 \times 3\right) - \left[\left(10 \times 4\right) - 2 \right]$$ 
d. {'element_type': 'text-plain', 'element_value': 'What is the difference, in years, between the ages of Carolina’s father and her mother? Show or explain how you got your answer.'} 
",2
"This question has three parts. 
A store owner recorded the amount of money, in dollars, he earned on each of three days, as shown in this table. 
Money Earned Each Day y2021_grade3_q10_img_1.png 
Part A 
The store owner rounded the amount of money, in dollars, he earned on each day to the nearest hundred. 
What is each amount in the table rounded to the nearest hundred? 
Enter your answers in the space provided. 
Part B 
The store owner estimated the total amount of money, in dollars, he earned over the three days. He did this by first rounding the amount he earned each day to the nearest ten and then finding the total. 
What was the owner’s estimate of the total amount of money, in dollars, he earned over the three days? Show or explain how you got your estimate. 
Enter your estimate and your work or explanation in the space provided. 
Part C 
On Thursday, the store owner rounded the amount of money, in dollars, he earned that day to the nearest ten and got 60. 
What is the greatest amount of money, in dollars, the owner could have earned on Thursday? Explain how you got your answer. 
Enter your answer and your explanation in the space provided. 
",0
"A group of friends are going to eat lunch in the cafeteria. 
 2_1 At the cafeteria, a boxed lunch costs $7. 
 2_2 Each friend in the group will buy a boxed lunch. 

Which of these could be the total cost to buy boxed lunches for all the friends in the group? 
 A $62 
 B $84 
 C $93 
 D $97 

",1
"Which of the following statements best describes the solution of this inequality? 
$$ x < 9 $$ 
 A There is no solution. 
 B There is exactly one solution. 
 C There are exactly eight solutions. 
 D There are infinitely many solutions. 

",3
Rebecca wants to split a collection of eggs into groups of 2. Rebecca has 16 eggs and 3 marbles. How many groups will be created?,0
"This question has four parts. Be sure to label each part of your response. 
There were 15 customers at a book sale. This dot plot shows the amount of money, in dollars, that each customer spent at the book sale. 
Money Spent at Book Sale\n(dollars) y2022_grade6_q4_img_1.png 
A. {'element_type': 'number+text', 'element_value': 'Based on the dot plot, how many customers at the book sale spent exactly 17 dollars? Explain your reasoning.'} 
B. {'element_type': 'text-plain', 'element_value': 'How many customers at the book sale spent less than the median amount of money spent at the book sale? Show or explain how you got your answer.'} 
C. {'element_type': 'number+text', 'element_value': 'How many customers at the book sale spent more than 14 dollars but less than 22 dollars? Show or explain how you got your answer.'} 
D. {'element_type': 'number+text', 'element_value': 'What percent of the customers at the book sale spent less than 20 dollars? Show or explain how you got your answer.'} 
",3
"A construction team uses 184 sheets of plywood for each house it builds. The team will build 12 houses this year. 
What is the total number of sheets of plywood the team will use to build all 12 houses? 
",2
"Ms. Smith and Mr. Lin are both mathematics teachers. These graphs show the amounts of money Ms. Smith and Mr. Lin charge for different numbers of hours of tutoring. 
Ms. Smith’s
Tutoring Charges y2018_grade6_q11_img_1.png 
Mr. Lin’s
Tutoring Charges y2018_grade6_q11_img_2.png 
Based on the graphs, how much more does Ms. Smith charge for 6 hours of tutoring than Mr. Lin charges for 6 hours of tutoring? 
 A $50 
 B $60 
 C $180 
 D $240 

",3
"Marvin surveyed his classmates to find out their favorite sports. Each classmate chose only one sport. The results of his survey are represented in the circle graph below. 
Classmates’ Favorite Sports y2016_grade6_q7_img_1.png 
In all, Marvin surveyed 48 of his classmates. An equal number of Marvin’s classmates chose baseball and football. Based on the circle graph, what is the total number of classmates who chose baseball as their favorite sport? 
",3
"On Monday, the school store sold pencils, pens, erasers, and rulers. 
 2_1 The store sold 6 more pencils than pens. 
 2_2 The store sold 2 times as many erasers as rulers. 

Which of these bar graphs could show the items that were sold on Monday? 
 A School Store
Sales on Monday y2016_grade3_q17_img_1.png 
 B School Store
Sales on Monday y2016_grade3_q17_img_2.png 
 C School Store
Sales on Monday y2016_grade3_q17_img_3.png 
 D School Store
Sales on Monday y2016_grade3_q17_img_4.png 

",0
"Which of these comparisons are correct? 
Select the two correct answers. 
 A $$ 0.29 < 0.8 $$ 
 B $$ 0.29 > 0.8 $$ 
 C $$ 0.29 = 0.8 $$ 
 D $$ 0.8 < 0.29 $$ 
 E $$ 0.8 > 0.29 $$ 

",1
"At a café, the cost of a turkey sandwich is $1 less than twice the cost of a side salad. A side salad costs $3.50. 
Which of the following expressions can be used to find the cost, in dollars, of a turkey sandwich at the café? 
 A $$ 3.50 \times 2 - 1 $$ 
 B $$ 3.50 \times 2 + 1 $$ 
 C $$ \left( 3.50 - 1 \right) \times 2 $$ 
 D $$ \left( 3.50 + 1 \right) \times 2 $$ 

",2
"Abigail, Beatrice, and Carson combine their eggs to sell them at the market. If Abigail has 37 eggs, Beatrice has 49 eggs, and Carson has 14 eggs, and if eggs can only be sold in cartons of 12, how many eggs will be left over if all cartons are sold?",1
"A P.E. teacher needs to divide 14 male students and 7 female students into teams, each with the same combination of male students and female students and nobody left out. What is the greatest number of teams that can be formed?",3
"The value of the 4 in 62.43 is how many times the value of the 4 in 75.34? 
 A $$ \frac{1}{10} $$ 
 B $$ \frac{1}{100} $$ 
 C 10 
 D 100 

",2
"Which of the following shapes appears to be a rhombus? 
 A y2019_grade5_q11_img_1.png 
 B y2019_grade5_q11_img_2.png 
 C y2019_grade5_q11_img_3.png 
 D y2019_grade5_q11_img_4.png 

",2
"This scale shows the mass of some potatoes. 
y2022_grade3_q1_img_1.png 
What is the total mass, in grams, of the potatoes? 
 A 700 grams 
 B 725 grams 
 C 750 grams 
 D 775 grams 

",0
"Which of these triangles have at least one obtuse angle? 
Select the two correct answers. 
 A y2021_grade4_q13_img_1.png 
 B y2021_grade4_q13_img_2.png 
 C y2021_grade4_q13_img_3.png 
 D y2021_grade4_q13_img_4.png 
 E y2021_grade4_q13_img_5.png 

",1
"Which of these fractions is equivalent to $$ \frac{2}{4} $$? 
 A $$ \frac{2}{3} $$ 
 B $$ \frac{3}{4} $$ 
 C $$ \frac{6}{6} $$ 
 D $$ \frac{4}{8} $$ 

",0
"Bianca read 5 books last month. The number of pages in each book that Bianca read is listed in the box below. 
120, 106, 94, 100, 180 
What is the mean absolute deviation of the number of pages in the 5 books Bianca read? 
 A 24 
 B 30 
 C 106 
 D 120 

",3
