Question,label
"Carl sold cookies and pies at a bake sale to earn money. 
 2_1 A bag of cookies sells for $3. 
 2_2 A pie sells for $8. 

a. {'element_type': 'number+text', 'element_value': 'Carl sold 4 bags of cookies and 2 pies during the first hour of the bake sale. What is the total amount of money, in dollars, Carl earned during the first hour of the bake sale? Show or explain how you got your answer.'} 
b. {'element_type': 'number+text', 'element_value': 'Ms. O’Hara bought 2 bags of cookies and 1 pie from Carl. She paid with a $20 bill. What is the total amount of change, in dollars, Ms. O’Hara should receive? Show or explain how you got your answer.'} 
Vanessa sold cakes at the same bake sale. 
c. {'element_type': 'number+text', 'element_value': 'Mr. Stanley bought 1 bag of cookies and 2 pies from Carl. Mr. Stanley also spent $11 to buy a cake from Vanessa at the bake sale. Write an equation to show m, the total amount of money, in dollars, Mr. Stanley spent at the bake sale.'} 
d. {'element_type': 'text-plain', 'element_value': 'Solve the equation you wrote in part (c) to find the total amount of money, in dollars, Mr. Stanley spent at the bake sale. Show your work.'} 
",1
"Which of the following shapes has exactly two lines of symmetry? 
 A y2016_grade4_q6_img_1.png 
 B y2016_grade4_q6_img_2.png 
 C y2016_grade4_q6_img_3.png 
 D y2016_grade4_q6_img_4.png 

",1
"When rounded to the nearest thousand, the number of people who attended a concert is 18,000. 
Which of the following could be the number of people who attended the concert? 
 A 17,264 
 B 17,428 
 C 18,135 
 D 18,526 

",1
"Nathan is using the area model below to solve a problem. 
y2016_grade4_q8_img_1.png 
Which problem is represented by the whole area model? 
 A $$12 \times 6 = \square$$ 
 B $$16 \times 13 = \square$$ 
 C $$20 \times 9 = \square$$ 
 D $$60 \times 90 = \square$$ 

",1
"Kendall drew a 100° angle from the center of a circle, as shown below. 
y2016_grade4_q9_img_1.png 
What fraction of the circle does Kendall’s angle turn through? 
 A $$\frac{100}{360}$$ 
 B $$\frac{100}{260}$$ 
 C $$\frac{100}{180}$$ 
 D $$\frac{100}{90}$$ 

",1
"Erin uses $$\frac{2}{8}$$ yard of string to make 1 bracelet. Erin will make 6 bracelets. 
a. {'element_type': 'text-plain', 'element_value': 'How many yards of string will Erin use to make 6 bracelets? Show or explain how you got your answer.'} 
Erin uses $$\frac{3}{8}$$ yard of string to make 1 necklace. Erin will make 5 necklaces. 
b. {'element_type': 'text-plain', 'element_value': 'How many yards of string will Erin use to make 5 necklaces? Show or explain how you got your answer.'} 
c. {'element_type': 'text-plain', 'element_value': 'The total number of yards of string Erin will use for 6 bracelets and 5 necklaces is between what two whole numbers? Show or explain how you got your answer.'} 
",1
"Which of these numbers has a 5 whose value is ten times the value of the 5 in 7359? 
 A 5268 
 B 4652 
 C 3005 
 D 2511 

",1
"Darlene has 16 toy spiders. She has one-half as many toy beetles as she has toy spiders. 
Which of the following equations can be used to find b, the total number of toy beetles Darlene has? 
 A $$16 - 2 = b$$ 
 B $$16 \div 2 = b$$ 
 C $$16 - \frac{1}{2} = b$$ 
 D $$16 \div \frac{1}{2} = b$$ 

",1
"Gianna drew an X on two sides of a triangle, as shown below. 
y2016_grade4_q13_img_1.png 
Which statement is true about the sides that Gianna drew an X on? 
 A The sides are parallel. 
 B The sides are perpendicular. 
 C The sides form an acute angle. 
 D The sides form an obtuse angle. 

",1
"A class of 29 students is taking a field trip to the zoo. Each ticket to the zoo costs $15. 
Which of these expressions can be used to find the total cost, in dollars, of the tickets to the zoo? 
 A $$\left(29 + 10\right) + \left(29 + 5\right)$$ 
 B $$\left(29 \times 10\right) + \left(29 \times 5\right)$$ 
 C $$\left(29 + 10\right) \times \left(29 + 5\right)$$ 
 D $$\left(29 \times 10\right) \times \left(29 \times 5\right)$$ 

",1
"Which of these is a right triangle? 
 A y2016_grade4_q15_img_1.png 
 B y2016_grade4_q15_img_2.png 
 C y2016_grade4_q15_img_3.png 
 D y2016_grade4_q15_img_4.png 

",1
"The recipe on a box of pancake mix tells how many cups of pancake mix are needed to make different numbers of pancakes, as shown in the table below. 
Pancake Recipe y2016_grade4_q16_img_1.png 
Based on the information in the table, how many pancakes can be made with 6 cups of pancake mix? 
 A 39 
 B 40 
 C 46 
 D 48 

",1
"Some angles are shown in the diagram below. 
y2016_grade4_q17_img_1.png 
Angle EFG has a measure of 50°, and angle GFH has a measure of 30°. The sum of the measures of angles EFG, GFH, and HFJ is 120°. 
What is the measure, in degrees, of angle HFJ ? 
",1
"Brendan made a line plot showing the weekly rainfall, in inches, for his town one summer. His line plot is shown below. 
Weekly Rainfall
(in inches) y2016_grade4_q18_img_1.png 
Which of these expressions can Brendan use to find the difference, in inches, between the greatest weekly rainfall and the least weekly rainfall that he recorded for his town? 
 A $$1\frac{1}{2} - \frac{1}{2}$$ 
 B $$5\frac{1}{2} - \frac{1}{2}$$ 
 C $$5\frac{1}{2} - 1\frac{1}{2}$$ 
 D $$6 - \frac{1}{2}$$ 

",1
"Jacob wrote the expression shown below. 
$$\frac{6}{10} + \frac{7}{100}$$ 
Which of these is equivalent to the expression Jacob wrote? 
 A $$\frac{6}{10} + \frac{7}{10}$$ 
 B $$\frac{60}{10} + \frac{7}{100}$$ 
 C $$\frac{60}{100} + \frac{7}{100}$$ 
 D $$\frac{60}{100} + \frac{70}{100}$$ 

",1
"A diagram of Parvati’s garden and the lengths of all its sides are shown below. 
Parvati’s Garden y2016_grade4_q20_img_1.png 
Parvati wants to put a fence around her whole garden. What is the least number of yards of fence she will need? 
 A 24 yards 
 B 28 yards 
 C 36 yards 
 D 48 yards 

",1
"Olivia’s height is 1.34 meters. What is Olivia’s height in centimeters? 
 A 0.0134 centimeter 
 B 0.134 centimeter 
 C 13.4 centimeters 
 D 134.0 centimeters 

",1
"Points A, B, C, and D are shown on the coordinate grid below. 
y2016_grade5_q1_img_1.png 
What point represents the ordered pair (3, 4)? 
 A point A 
 B point B 
 C point C 
 D point D 

",2
"A group of 5 campers used a total of 12 gallons of water on a camping trip. Each camper used the same amount of water. 
How many gallons of water did each camper use? 
 A $$\frac{1}{12}$$ 
 B $$\frac{5}{12}$$ 
 C $$2\frac{2}{5}$$ 
 D $$2\frac{1}{2}$$ 

",2
"The length of Eagle Trail is $$6\frac{3}{5}$$ miles. 
The length of Bear Trail is $$2\frac{7}{10} miles. 
What is the difference in length between Eagle Trail and Bear Trail? 
 A $$3\frac{1}{10} miles$$ 
 B $$3\frac{9}{10} miles$$ 
 C $$4\frac{1}{10} miles$$ 
 D $$4\frac{4}{5} miles$$ 

",2
"The graph below shows y, the total cost in dollars, for x tickets to a movie. 
Movie Tickets y2016_grade5_q4_img_1.png 
Based on the information in the graph, what would be the total cost for 6 movie tickets? 
 A $24 
 B $40 
 C $48 
 D $64 

",2
"A box is in the shape of a right rectangular prism. The base of the box has an area of 15 square inches. The height of the box is 12 inches. 
What is the volume, in cubic inches, of the box? 
",2
"Compute: 
$$\left(9 + 2\right) \times \left(8 - 5\right)$$ 
",2
"Four students ran in a race. The table below shows the time it took each student to finish the race. 
Race Finish Time y2016_grade5_q7_img_1.png 
Which student took the least amount of time to finish the race? 
 A Karla 
 B Linda 
 C Mary 
 D Sofia 

",2
"A farmer has 20 bins of apples. Each bin has 25 red apples and 30 green apples. 
Which of the following expressions can be used to find the total number of apples in all the bins? 
 A $$20 + \left(25 \times 30\right)$$ 
 B $$20 \times \left(25 + 30\right)$$ 
 C $$\left(20 + 25\right) \times \left(20 \times 30\right)$$ 
 D $$\left(20 \times 25\right) \times \left(20 \times 30\right)$$ 

",2
"Aiesha made 4 quarts of applesauce. She will put the applesauce in jars that hold $$\frac{1}{3}$$ quart each. Aiesha solved the equation below to find n, the number of jars she needs to hold all the applesauce. 
$$4 \div \frac{1}{3} = n$$ 
Which of the following models best represents this equation? 
y2016_grade5_q9_img_1.png 
 A y2016_grade5_q9_img_2.png 
 B y2016_grade5_q9_img_3.png 
 C y2016_grade5_q9_img_4.png 
 D y2016_grade5_q9_img_5.png 

",2
"Amal wrote the expression shown below. 
$$5 \times \frac{4}{3}$$ 
Which of the following statements about the value of Amal’s expression is true? 
 A The value is between 6 and 7. 
 B The value is between 5 and 6. 
 C The value is between 4 and 5. 
 D The value is between 3 and 4. 

",2
"Terry is making meatballs for a family dinner. He needs ground turkey and ground beef to make the meatballs. 
Ground turkey costs $4.50 per pound. Terry buys 2.6 pounds of ground turkey. 
a. {'element_type': 'number+text', 'element_value': 'What is the total cost, in dollars, for 2.6 pounds of ground turkey? Show or explain how you got your answer.'} 
Terry needs 5.5 pounds of ground beef to make the meatballs. He has 2.75 pounds of ground beef at home. 
b. {'element_type': 'text-plain', 'element_value': 'What is the total number of pounds of ground beef that Terry needs to buy? Show or explain how you got your answer.'} 
Terry has a total of 8.1 pounds of meat to make meatballs. He will use 0.3 pound of meat to make each meatball. 
c. {'element_type': 'number+text', 'element_value': 'What is the total number of 0.3-pound meatballs Terry can make with 8.1 pounds of meat? Show or explain how you got your answer.'} 
",2
"Jean needs $$2\frac{1}{2}$$ cups of flour to make sugar cookies and $$3\frac{1}{4}$$ cups of flour to make peanut butter cookies. 
What is the total number of cups of flour that Jean will need to make both kinds of cookies? 
 A $$5\frac{2}{6}$$ 
 B $$5\frac{3}{4}$$ 
 C $$6\frac{2}{6}$$ 
 D $$6\frac{3}{4}$$ 

",2
"Eric divided the sum of 5 and 7 by 6. Which of the following is another way to express Eric’s calculations? 
 A $$\left( 7 \times 6 \right) \div 5$$ 
 B $$5 \div \left( 7 \times 6 \right)$$ 
 C $$\left( 7 + 5 \right) \div 6$$ 
 D $$6 \div \left( 7 + 5 \right)$$ 

",2
"Jin had 60 stickers in her collection. 
She gave $$\frac{3}{5}$$ of the stickers to her friend. 
How many stickers did Jin give to her friend? 
 A 12 
 B 20 
 C 36 
 D 40 

",2
"Julie uses 4 green beads and 6 blue beads in each bracelet she makes. What is the total number of green beads Julie will use when she uses 24 blue beads? 
 A 6 
 B 10 
 C 12 
 D 16 

",2
"A construction team uses 184 sheets of plywood for each house it builds. The team will build 12 houses this year. 
What is the total number of sheets of plywood the team will use to build all 12 houses? 
",2
"Yolanda took a bus to visit her grandmother for a four-day visit. 
a. {'element_type': 'text+math_expression', 'element_value': 'At the bus station she waited for $$\\frac{3}{4}$$ of an hour until it was time to board the bus. How many minutes did Yolanda wait to board the bus? Show or explain how you got your answer.'} 
Yolanda brought a CD to listen to on the bus. 
 4_1 The CD is 78 minutes long. 
 4_2 The bus ride was $$2\frac{1}{2}$$ hours long. 

b. {'element_type': 'text-plain', 'element_value': 'How many minutes longer was the bus ride than the CD? Show or explain how you got your answer.'} 
c. {'element_type': 'number+text', 'element_value': 'Yolanda wondered how many minutes are in 4 days. What is the total number of minutes in 4 days? Show or explain how you got your answer.'} 
",2
"A diagram of a car window is shown below. 
y2016_grade5_q18_img_1.png 
Which two words best describe the shape of the car window? 
 A rectangle, rhombus 
 B trapezoid, rectangle 
 C rhombus, quadrilateral 
 D quadrilateral, trapezoid 

",2
"Josh measured the daily rainfall in his city for two weeks. He recorded the rainfall amounts to the nearest one-fourth inch on a line plot, as shown below. 
Amount of Rainfall (inches) y2016_grade5_q19_img_1.png 
What is the total amount of rainfall Josh recorded for the two weeks? 
 A $$2\frac{1}{2} inches$$ 
 B $$4\frac{1}{4} inches$$ 
 C 8 inches 
 D 14 inches 

",2
"Which of the following expressions represents the number one million? 
 A $$10^{8}$$ 
 B $$10^{7}$$ 
 C $$10^{6}$$ 
 D $$10^{5}$$ 

",2
"The expressions in the table below show the amount of money, in dollars, that Natalie and Drew each earned babysitting last week. 
Earnings from Babysitting y2016_grade5_q21_img_1.png 
Based on the expressions in the table, which of the following statements is true? 
 A Drew earned $4 less than Natalie. 
 B Natalie earned $8 more than Drew. 
 C Natalie earned 12 times as much as Drew. 
 D Drew earned 4 times as much as Natalie. 

",2
"The diagram below shows some model airplanes and some model ships. 
y2016_grade6_q1_img_1.png 
What is the ratio of the number of model airplanes to the number of model ships? 
 A 8 : 3 
 B 5 : 3 
 C 3 : 8 
 D 3 : 5 

",3
"Which of the following number lines best represents all the solutions of the inequality $$x < 4$$? 
 A y2016_grade6_q2_img_1.png 
 B y2016_grade6_q2_img_2.png 
 C y2016_grade6_q2_img_3.png 
 D y2016_grade6_q2_img_4.png 

",3
"Bianca read 5 books last month. The number of pages in each book that Bianca read is listed in the box below. 
120, 106, 94, 100, 180 
What is the mean absolute deviation of the number of pages in the 5 books Bianca read? 
 A 24 
 B 30 
 C 106 
 D 120 

",3
"Roya paid $48 for 12 cartons of orange juice. What is the unit rate per carton of orange juice that Roya paid? 
 A $3 
 B $4 
 C $6 
 D $12 

",3
"Which of the following graphs shows a constant rate of change between the variables x and y? 
 A y2016_grade6_q5_img_1.png 
 B y2016_grade6_q5_img_2.png 
 C y2016_grade6_q5_img_3.png 
 D y2016_grade6_q5_img_4.png 

",3
"An expression is shown below. 
$$g + 3f + f + g + g$$ 
Write an equivalent expression that uses each variable only once. 
",3
"Marvin surveyed his classmates to find out their favorite sports. Each classmate chose only one sport. The results of his survey are represented in the circle graph below. 
Classmates’ Favorite Sports y2016_grade6_q7_img_1.png 
In all, Marvin surveyed 48 of his classmates. An equal number of Marvin’s classmates chose baseball and football. Based on the circle graph, what is the total number of classmates who chose baseball as their favorite sport? 
",3
"The table below shows the amount, in pounds, of snow that Andy can remove over time using a shovel. 
Snow Removal Using a Shovel y2016_grade6_q8_img_1.png 
a. {'element_type': 'number+text', 'element_value': 'Based on the table, what is the amount, in pounds, of snow that Andy can remove in 5 minutes using a shovel? Show or explain how you got your answer.'} 
On the grid in your Student Answer Booklet, copy the x-axis, the y-axis, and the labels exactly as shown below. 
y2016_grade6_q8_img_2.png 
b. {'element_type': 'text-plain', 'element_value': 'On your grid, plot the data from the table to show the amount of snow that Andy can remove over time.'} 
c. {'element_type': 'number+text', 'element_value': 'Based on your graph, what is the amount, in pounds, of snow that Andy can remove in 10 minutes? Show or explain how you got your answer.'} 
",3
"The histogram below represents the number of minutes some students studied for a geography quiz. 
Minutes Spent Studying y2016_grade6_q9_img_1.png 
Based on the histogram, what is the total number of students who studied between 11 and 25 minutes for the geography quiz? 
 A 6 
 B 14 
 C 21 
 D 33 

",3
"Which of the following expressions represents “subtract 17 from x ” ? 
 A $$17 - x$$ 
 B $$x - 17$$ 
 C $$-17x$$ 
 D $$-x -17$$ 

",3
"A radio station manager has $1000 in prize money to give away. She will give away $50 in prize money each hour. 
Which of the following expressions represents the amount of prize money the radio station manager will have left to give away after h hours, where h is any number of hours? 
 A $$1000 + 50h$$ 
 B $$1000h + 50$$ 
 C $$1000 - 50h$$ 
 D $$1000h - 50$$ 

",3
"A circular pool is located in the center of a square park. The park, the pool, and some of their dimensions are shown in the diagram below. 
Park y2016_grade6_q12_img_1.png 
a. {'element_type': 'text-plain', 'element_value': 'What is the radius, in yards, of the pool? Show or explain how you got your answer.'} 
b. {'element_type': 'text+math_expression', 'element_value': 'What is the circumference, in yards, of the pool? Show or explain how you got your answer. (Use 3.14 for $$\\pi$$.)'} 
c. {'element_type': 'text+math_expression', 'element_value': 'What is the area, in square yards, of the pool? Show or explain how you got your answer. (Use 3.14 for $$\\pi$$.)'} 
The ground in the park surrounding the pool is covered with grass. 
d. {'element_type': 'text-plain', 'element_value': 'What is the total area, in square yards, of the ground in the park that is covered with grass? Show or explain how you got your answer.'} 
",3
"Points A, B, C, and D are shown on the number line below. 
y2016_grade6_q13_img_1.png 
Which point is located at -7? 
 A point A 
 B point B 
 C point C 
 D point D 

",3
"What is the value of the expression below when $$n = 6$$? 
$$2n + 3n$$ 
 A 12 
 B 18 
 C 30 
 D 62 

",3
"Guthrie made the input-output table shown below. 
y2016_grade6_q15_img_1.png 
Which of the following equations is true for all values in Guthrie’s input-output table? 
 A $$x + 3 = y$$ 
 B $$x + 7 = y$$ 
 C $$3x + 1 = y$$ 
 D $$4x - 1 = y$$ 

",3
"At the beginning of the day, a water tank contained 526.8 gallons of water. During the day, some of the water was used to water a garden. At the end of the day, the water tank contained 318.05 gallons of water. 
What was the total amount of water used that day? 
 A 202.75 gallons 
 B 208.75 gallons 
 C 208.85 gallons 
 D 210.80 gallons 

",3
"Luke recorded the number of days it rained each month for 12 months. He made a box plot to represent the data, as shown below. 
Number of Days of Rain Per Month y2016_grade6_q17_img_1.png 
What is the interquartile range of the data in Luke’s box plot? 
 A 11 
 B 9 
 C 8 
 D 5 

",3
"Elijah wrote two numbers that follow the rules in the box below. 
 2_1 Both numbers are less than 10. 
 2_2 Both numbers are whole numbers. 
 2_3 The least common multiple of the numbers is 18. 
 2_4 The greatest common factor of the numbers is 3. 

What two numbers did Elijah write? 
",3
"A theater has a total of 750 seats. 
 2_1 There are 30 rows of seats in the theater. 
 2_2 Each row has the same number of seats. 

What is the total number of seats in each row of the theater? 
 A 21 
 B 23 
 C 25 
 D 27 

",3
"Which of the following expressions has the greatest value? 
 A $$2^{3} + 2^{3}$$ 
 B $$2^{3} + 7^{1}$$ 
 C $$3^{2} + 3^{2}$$ 
 D $$3^{2} + 7^{1}$$ 

",3
"Ethan is hiking in a canyon. 
 2_1 He is at an elevation that is below sea level. 
 2_2 His elevation is within 200 feet of sea level. 

Which of the following could be Ethan’s elevation in feet? 
 A -300 
 B -150 
 C 150 
 D 300 

",3
"A shape and its side lengths are shown. 
y2017_grade3_q1_img_1.png 
Which statement about the shape is true? 
 A The shape is a rhombus and a square. 
 B The shape is a rectangle and a square. 
 C The shape is a rhombus and a parallelogram. 
 D The shape is a rectangle and a parallelogram. 

",0
"This table shows the number of people who went to the school play on three different days. 
School Play y2017_grade3_q2_img_1.png 
Part A 
Round to the nearest ten the number of people who went to the school play on each of the three days. Show or explain how you got each of your answers. 
Enter your answers and your work or explanation in the space provided. 
Part B 
Isaac is rounding the three numbers in the table to the nearest hundred. He thinks two of the numbers will be the same after they are rounded. Show or explain why Isaac’s reasoning is correct. 
Enter your work or explanation in the space provided. 
",0
"The bar graph shows the numbers of birds that four children saw one day. 
Numbers of Birds Seen y2017_grade3_q3_img_1.png 
How many more birds did Jesse see than Andy saw on that day? 
Enter your answer in the box. 
y2017_grade3_q3_img_2.png 
",0
"Laroy wrote the number sentence shown. 
$$ 8 \times \left( 3 + 2 \right) = \boxed{?} $$ 
 
 A $$ \left( 8 \times 3 \right) + 2 = \boxed{?} $$ 
 B $$ \left( 8 \times 3 \right) \times \left( 8 \times 2 \right) = \boxed{?} $$ 
 C $$ \left( 8 \times 3 \right) + \left( 8 \times 2 \right) = \boxed{?} $$ 
 D $$ \left( 8 + 3 \right) \times \left( 8 + 2 \right) = \boxed{?} $$ 

",0
"Four friends used chocolate to make candy. 
 2_1 Mari used $$ \frac{1}{2} $$ pound of chocolate. 
 2_2 Lois used $$ \frac{1}{6} $$ pound of chocolate. 
 2_3 Carolina used $$ \frac{1}{3} $$ pound of chocolate. 
 2_4 Evelyn used $$ \frac{1}{4} $$ pound of chocolate. 

Who used the greatest amount of chocolate? 
 A Mari 
 B Lois 
 C Carolina 
 D Evelyn 

",0
"Mr. Felton will use exactly 42 feet of fencing to surround a garden that is in the shape of a rectangle. His garden has a length of 12 feet. The equation below represents the perimeter of Mr. Felton’s garden. 
$$ w + w + 12 + 12 = 42 $$ 
What is $$w$$, the width, in feet, of Mr. Felton’s garden? 
Enter your answer in the box. 
",1
"Ayanna lives 0.67 mile from a school. Kellen lives farther from the school than Ayanna does. 
Which of these could be the distance Kellen lives from the school? 
 A 0.59 mile 
 B 0.74 mile 
 C 0.48 mile 
 D 0.61 mile 

",1
"Which of the following rectangles is shown with all of its lines of symmetry? 
 A y2017_grade4_q3_img_1.png 
 B y2017_grade4_q3_img_2.png 
 C y2017_grade4_q3_img_3.png 
 D y2017_grade4_q3_img_4.png 

",1
"This picture shows some of the streets in Nathan’s neighborhood. 
y2017_grade4_q4_img_1.png 
Which of the following best represents two streets that are perpendicular? 
 A Elm St. and Oak St. 
 B Elm St. and Aspen St. 
 C Oak St. and Pine St. 
 D Pine St. and Aspen St. 

",1
"During art class last week, Carmen put crayons into cups for her art teacher. She put exactly 9 crayons into each cup. 
Altogether, Carmen put more than 20 crayons, but fewer than 30 crayons, into the cups. 
Part A 
What is the total number of crayons that Carmen put into the cups? Explain your reasoning. 
Enter your answer and your explanation in the space provided. 
Part B 
Is your answer to Part A a prime number or a composite number? Explain your reasoning. 
Enter your answer and your explanation in the space provided. 
Part C 
This week, Carmen’s art teacher has a total of 28 crayons to put into cups. She wants Carmen to put the same number of crayons into each cup. 
Write all the factor pairs of 28 that show possible ways Carmen can divide 28 crayons equally to put into cups. 
Enter your answer in the space provided. 
",1
"There are 720 students at a school. All the students at the school are going on a field trip to a science museum. The students will ride school buses to the museum. Each bus holds 60 students when completely full. 
Part A 
What is the least number of buses needed to take all the students from the school to the science museum? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Write an equation to represent the problem you solved in Part A. 
Enter your equation in the space provided. Enter only your equation. 
Part C 
The school can also use smaller buses to take the students to the museum. Each smaller bus holds 50 students when completely full. 
What is the least number of smaller buses needed to take all the students from the school to the science museum? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",2
"At a café, the cost of a turkey sandwich is $1 less than twice the cost of a side salad. A side salad costs $3.50. 
Which of the following expressions can be used to find the cost, in dollars, of a turkey sandwich at the café? 
 A $$ 3.50 \times 2 - 1 $$ 
 B $$ 3.50 \times 2 + 1 $$ 
 C $$ \left( 3.50 - 1 \right) \times 2 $$ 
 D $$ \left( 3.50 + 1 \right) \times 2 $$ 

",2
"Raul plotted point A, point B, point C, and point D on a grid, as shown. 
y2017_grade5_q3_img_1.png 
Which of Raul’s points is best represented by the ordered pair $$ \left( 3, 0 \right) $$ ? 
 A point A 
 B point B 
 C point C 
 D point D 

",2
"A soccer coach bought eight soccer balls. This line plot shows the weight of each ball the coach bought. 
Weight of Soccer Balls
(in pounds) y2017_grade5_q4_img_1.png 
What is the total weight, in pounds, of all the soccer balls the coach bought? 
 A $$ 2\frac{5}{8} $$ 
 B $$ 4\frac{1}{2} $$ 
 C $$ 6\frac{7}{8} $$ 
 D $$ 7\frac{5}{8} $$ 

",2
"Ashley’s ladder is 1.85 meters high. What is the height, in centimeters, of Ashley’s ladder? 
Enter your answer in the box. 
",2
"Rasheed conducted a survey at his school. He asked each student to name one favorite season of the year. The results of Rasheed’s survey are shown in this chart. 
Students’ Favorite
Season of the Year y2017_grade6_q1_img_1.png 
Which of the following circle graphs appears to correctly represent the results of Rasheed’s survey? 
 A Students’ Favorite
Season of the Year y2017_grade6_q1_img_2.png 
 B Students’ Favorite
Season of the Year y2017_grade6_q1_img_3.png 
 C Students’ Favorite
Season of the Year y2017_grade6_q1_img_4.png 
 D Students’ Favorite
Season of the Year y2017_grade6_q1_img_5.png 

",3
"The net of a triangular prism and some of its dimensions are shown in the diagram. 
y2017_grade6_q2_img_1.png 
What is the total surface area, in square inches, of the triangular prism? 
Enter your answer in the box. 
",3
"Jasmine is solving this equation. 
$$ \frac{x}{4} = 9 $$ 
What value of $$x$$ makes Jasmine’s equation true? 
 A 5 
 B 9 
 C 13 
 D 36 

",3
"Mr. Johnson’s class has 24 students. 
 2_1 There are 18 students in the class who study Spanish. 
 2_2 The other students in the class study French. 

In Mr. Johnson’s class, which of the following is the ratio of students who study French to students who study Spanish? 
 A $$ 1:3 $$ 
 B $$ 1:4 $$ 
 C $$ 2:3 $$ 
 D $$ 3:4 $$ 

",3
"This table shows the relationship between the number of pies sold at a farm and the total profit made, in dollars, from the pies sold at the farm. 
Profit Made from Pies Sold y2017_grade6_q5_img_1.png 
Part A 
Based on the table, what is the profit made, in dollars, from each pie sold at the farm? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Write an equation that can be used to find $$p$$, the total profit made, in dollars, when $$n$$ pies are sold at the farm. 
Enter your equation in the space provided. 
Part C 
Use the equation you wrote in Part B to calculate the profit made, in dollars, when 15 pies are sold at the farm. Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part D 
One day, the farm made a profit of $144 from the pies sold. How many pies were sold at the farm on that day? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",3
"Point Q is shown on this number line. 
y2018_grade3_q1_img_1.png 
Which fraction best names point Q on the number line? 
 A $$ \frac{1}{4} $$ 
 B $$ \frac{1}{3} $$ 
 C $$ \frac{3}{4} $$ 
 D $$ \frac{4}{4} $$ 

",0
"Ms. Manning has 138 markers. 
What is 138 rounded to the nearest ten? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2018_grade3_q3_img_1.png 
",0
"Deron bought some packs of baseball cards. Each pack had 5 baseball cards. He bought 30 baseball cards in all. 
What is the total number of packs of baseball cards Deron bought? 
 A 8 
 B 7 
 C 6 
 D 5 

",0
"The bar graph shows the number of children who brought lunch from home each day for four days. 
Lunch from Home y2018_grade3_q8_img_1.png 
How many more children brought lunch from home on Monday than brought lunch from home on Thursday? 
 A 12 
 B 18 
 C 22 
 D 34 

",0
"Which of these figures has the same area as a rectangle that has a length of 6 inches and a width of 5 inches? 
 A y2018_grade3_q10_img_1.png 
 B y2018_grade3_q10_img_2.png 
 C y2018_grade3_q10_img_3.png 
 D y2018_grade3_q10_img_4.png 

",0
"This model shows that $$ \frac{4}{6} $$ of the figure is shaded. 
y2017_grade3_q11_img_1.png 
Which of these fractions is equal to $$ \frac{4}{6} $$ ? 
 A $$ \frac{2}{3} $$ 
 B $$ \frac{3}{4} $$ 
 C $$ \frac{6}{4} $$ 
 D $$ \frac{2}{6} $$ 

",0
"Which of these shapes is both a rhombus and a rectangle? 
 A y2018_grade3_q12_img_1.png 
 B y2018_grade3_q12_img_2.png 
 C y2018_grade3_q12_img_3.png 
 D y2018_grade3_q12_img_4.png 

",0
"This question has three parts. 
Kevin is cutting oranges and apples into smaller pieces. 
Part A 
Kevin cuts each orange into fourths. He has already cut 12 fourths. 
How many oranges has Kevin cut so far? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Altogether, Kevin will have cut 8 oranges into fourths. 
How many fourths will Kevin have cut in all? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
Kevin has 8 apples. He will cut each apple into sixths. 
Will Kevin have more orange pieces or apple pieces? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",0
"Use your ruler to answer question 18. 
Kyle traced his toy car, as shown. 
y2018_grade3_q18_img_1.png 
What is the length, to the nearest fourth of an inch, of Kyle’s toy car? 
 A $$ 3 \frac{1}{4} $$ inches 
 B $$ 3 \frac{2}{4} $$ inches 
 C $$ 4 \frac{1}{4} $$ inches 
 D $$ 4 \frac{2}{4} $$ inches 

",0
"Jackie’s piano lesson starts at the time shown on this clock. 
y2018_grade3_q21_img_1.png 
Which clock also shows the time Jackie’s piano lesson starts? 
 A y2018_grade3_q21_img_2.png 
 B y2018_grade3_q21_img_3.png 
 C y2018_grade3_q21_img_4.png 
 D y2018_grade3_q21_img_5.png 

",0
"Camila counted by 8s starting at 0. 
Which of these statements is true? 
 A All of the numbers Camila counted were odd. 
 B All of the numbers Camila counted were even. 
 C All of the numbers Camila counted ended in 2, 4, or 8. 
 D Some of the numbers Camila counted were even, and some were odd. 

",0
"Alyssa is solving this equation. 
$$ 56 \div 7 = n $$ 
Which of these could Alyssa use to find the value of n? 
 A $$ 7 \div 56 = n $$ 
 B $$ 7 \times 56 = n $$ 
 C $$ n \div 7 = 56 $$ 
 D $$ n \times 7 = 56 $$ 

",0
